OrderID,CustomerID,EmployeeID,OrderDate,ShipCity,ShipCountry,TotalAmount
873,311,61,2023-08-03,Port Erika,Benin,7986.43
874,445,62,2022-09-22,Charleston,Solomon Islands,5646.18
875,88,29,2023-06-04,Jenniferchester,United Arab Emirates,3992.5900000000006
876,426,53,2023-08-01,North Richard,Cameroon,3932.2999999999997
877,308,19,2023-06-28,Hollyburgh,Martinique,339.04
878,407,75,2024-05-30,Monicaport,Armenia,3287.1
879,421,99,2024-11-08,South Dennistown,Bulgaria,6472.17
880,94,80,2024-03-23,Simmonstown,India,5813.530000000001
881,338,66,2024-01-03,Howardborough,Bouvet Island (Bouvetoya),2608.1
882,136,22,2022-11-04,North Elizabeth,Moldova,836.81
883,371,88,2025-01-09,Laurentown,Trinidad and Tobago,1458.84
884,176,59,2024-12-02,Robertstown,Denmark,2162.2200000000003
885,306,76,2024-07-06,Nelsonburgh,French Polynesia,5665.4
886,36,30,2022-10-26,Lake Christopher,Faroe Islands,328.65000000000003
887,194,50,2023-02-17,West Heatherbury,Bouvet Island (Bouvetoya),2234.49
888,68,14,2023-04-10,Kennethhaven,Maldives,1975.9599999999998
889,9,26,2023-11-07,Banksmouth,Singapore,6108.219999999999
890,268,65,2023-12-13,Kellymouth,Panama,751.26
891,351,54,2024-06-04,Johnstad,Philippines,3789.52
892,424,20,2022-09-11,Glasston,Kenya,4264.02
893,311,13,2023-04-27,Stanleyshire,Belarus,3106.0000000000005
894,91,61,2023-09-17,East Sara,Mauritius,3731.71
895,462,79,2023-03-26,Barrychester,Gabon,2672.73
896,308,5,2025-05-20,Lake Lisa,Spain,13991.16
897,450,69,2024-06-17,Dianeport,Cameroon,
898,258,97,2024-10-29,East Matthewfurt,Latvia,2084.71
899,61,12,2024-06-26,East Donna,Kyrgyz Republic,4509.699999999999
900,247,85,2025-03-01,Kellytown,Guyana,6110.97
901,67,78,2024-08-24,Curtisside,New Zealand,2361.02
902,277,1,2022-12-07,Debraville,Guam,5853.0
903,460,100,2023-03-24,East Colleen,Guyana,7945.32
904,348,84,2023-04-09,Smithmouth,Gambia,
905,221,67,2024-12-26,Stephaniefurt,Iceland,2264.2200000000003
906,216,48,2024-03-18,Cherylmouth,Bermuda,2379.17
907,448,6,2023-11-03,South Sarah,Saint Pierre and Miquelon,4338.45
908,358,68,2025-08-08,North Donald,Oman,
909,220,30,2023-05-02,New Jessica,Christmas Island,2344.6699999999996
910,481,62,2023-08-29,Josephberg,Faroe Islands,13171.050000000003
911,405,99,2023-01-12,South Curtisburgh,United States of America,5628.35
912,196,45,2023-11-25,Nataliemouth,Nicaragua,
913,302,95,2022-10-18,Rossmouth,United States of America,
914,465,98,2024-06-24,West Sabrinamouth,Togo,1712.54
915,429,90,2022-11-10,New Christopher,Saint Helena,8198.0
916,295,13,2022-11-19,Blackmouth,Palau,627.44
917,218,18,2025-02-02,Port Douglaschester,Italy,1091.4
918,131,62,2023-06-21,Judyborough,Saint Barthelemy,
919,393,30,2023-12-20,East Jeremy,Western Sahara,1693.1100000000001
920,466,11,2024-06-03,South Jeremy,Madagascar,6388.86
921,146,77,2024-11-18,East Mary,Saint Lucia,5252.110000000001
922,449,70,2023-06-11,East Stephaniefort,Tanzania,4833.93
923,210,33,2025-01-15,New Marissa,Korea,512.49
924,97,1,2022-11-16,Hollybury,Finland,7758.09
925,364,96,2025-01-01,Charlesshire,Northern Mariana Islands,4932.1900000000005
926,405,1,2023-03-29,New Karen,Congo,974.5799999999999
927,296,67,2024-04-22,Lake Ryantown,Kuwait,4077.92
928,61,67,2022-12-12,New Jaredtown,Myanmar,2923.6
929,4,49,2024-10-22,Davisfurt,Angola,1769.65
930,336,27,2023-09-10,Port Wendybury,Mauritius,6337.209999999999
931,353,41,2023-01-22,South Caleb,British Indian Ocean Territory (Chagos Archipelago),4196.76
932,210,47,2025-07-01,Margarethaven,Austria,6074.33
933,55,20,2022-10-01,Karenland,Finland,2808.76
934,219,84,2024-06-15,Aprilborough,Aruba,2904.26
935,300,33,2024-06-15,Sandersborough,Mayotte,4996.119999999999
936,134,69,2024-01-23,Aprilton,Solomon Islands,4033.7200000000003
937,217,73,2023-01-16,East Erica,Azerbaijan,1911.0500000000002
938,188,79,2024-12-22,Lake Melissa,Bouvet Island (Bouvetoya),5759.9000000000015
939,142,88,2023-04-23,Kaneland,Saint Pierre and Miquelon,5175.91
940,204,97,2024-07-02,Mcconnellside,Belgium,1596.94
941,105,53,2024-05-11,Melissaview,Mauritius,7761.150000000001
942,283,72,2023-06-09,Alisonshire,Costa Rica,61.7
943,248,23,2025-08-07,Port Danielborough,Micronesia,10675.76
944,190,72,2023-03-13,West Bruce,Lebanon,5356.88
945,285,62,2025-06-07,West Brianmouth,Guatemala,3875.05
946,130,40,2023-08-10,Wandamouth,Andorra,
947,296,45,2024-05-08,Brianbury,Bolivia,4198.570000000001
948,397,91,2023-12-24,Melvinmouth,Cote d'Ivoire,5365.9
949,204,95,2024-03-20,Jameston,Swaziland,4402.7
950,71,85,2023-10-26,New Valeriemouth,Syrian Arab Republic,9766.039999999999
951,61,96,2024-09-18,Stephanieshire,Vanuatu,5098.69
952,118,58,2025-04-01,Petertown,Cocos (Keeling) Islands,2896.83
953,401,90,2024-06-02,South Austinview,Andorra,1109.56
954,487,21,2024-03-21,New Bonniehaven,Vietnam,
955,52,28,2025-05-12,Leeton,Belgium,4353.95
956,261,52,2024-06-19,Lake Robertville,Philippines,5351.370000000001
957,403,44,2023-06-27,Susanland,Cayman Islands,
958,411,71,2023-01-03,Scottburgh,South Georgia and the South Sandwich Islands,1014.4
959,315,90,2024-10-20,North Jose,Gibraltar,1357.7
960,351,91,2024-08-06,South Alexandra,Malawi,2266.4999999999995
961,27,21,2022-11-24,North Michelle,Guadeloupe,3797.5499999999993
962,200,82,2023-08-13,Lake Ronald,Uzbekistan,4812.0
963,3,12,2025-02-12,Cartermouth,Venezuela,5073.610000000001
964,422,19,2023-08-24,Beckershire,Poland,5432.449999999999
965,242,77,2024-12-27,North Vanessa,Guam,7602.02
966,223,12,2025-08-29,Port Baileyborough,Trinidad and Tobago,4089.6499999999996
967,33,34,2024-01-06,Micheleville,India,4570.99
968,114,48,2024-09-07,Morrisonmouth,Italy,2118.33
969,41,78,2025-04-29,Omartown,Cuba,
970,20,93,2023-11-12,Dyershire,Benin,7420.140000000001
971,197,52,2024-08-10,Campbellside,Benin,3639.0600000000004
972,315,84,2022-09-19,Chadburgh,Wallis and Futuna,3616.04
973,267,37,2022-09-03,Lake Melanie,Iceland,4225.08
974,365,77,2025-03-27,Josephport,Bahrain,7403.049999999999
975,30,100,2024-01-14,Lake Jeffburgh,Bangladesh,725.22
976,420,23,2023-10-14,West Christineview,Brazil,9652.98
977,328,64,2023-07-07,Wangton,Zimbabwe,6789.04
978,225,2,2024-06-14,Port Eric,Belize,3612.6
979,104,85,2022-09-25,Paulport,Gabon,4832.12
980,477,67,2024-10-10,North Melissa,Belgium,4924.3099999999995
981,147,25,2023-06-28,Jessicaport,Slovakia (Slovak Republic),1038.01
982,18,77,2023-05-27,Lake Mitchellland,Seychelles,2612.82
983,262,67,2024-10-20,New Jason,Holy See (Vatican City State),5579.78
984,358,30,2023-08-17,North Brandyshire,Iran,1698.32
985,315,22,2024-03-17,Marcustown,Turks and Caicos Islands,1155.54
986,346,5,2024-12-21,Jenniferville,Bouvet Island (Bouvetoya),5467.97
987,185,31,2025-08-22,Blackwellstad,Guadeloupe,589.8
988,336,1,2025-06-12,North Katherinechester,Togo,4159.639999999999
989,500,21,2023-11-06,Allenburgh,Solomon Islands,4873.47
990,45,36,2024-07-05,Bondhaven,Canada,
991,400,52,2024-10-12,Blakemouth,Saint Lucia,887.3399999999999
992,181,86,2023-04-16,East Juliemouth,Liberia,8591.34
993,203,52,2024-01-19,Duaneland,Pakistan,926.86
994,301,26,2023-05-18,South Marystad,Croatia,4623.36
995,266,2,2023-05-29,East Diane,India,308.92
996,378,91,2025-06-14,West Jesus,Chile,12714.490000000002
997,36,12,2023-11-03,North Valerie,South Africa,6802.6
998,282,37,2024-06-08,New Baileyhaven,Sao Tome and Principe,4755.599999999999
999,372,72,2022-12-01,Joelmouth,Taiwan,1203.81
1000,469,75,2022-11-12,West Kimberlyborough,Honduras,1537.8000000000002
1001,179,45,2023-06-21,Jarvisfurt,Indonesia,5623.46
1002,494,36,2022-12-04,Aimeechester,Saint Martin,4437.44
1003,116,78,2025-02-06,Mcmillantown,El Salvador,1154.6999999999998
1004,494,25,2023-12-07,Jenningsview,New Zealand,1031.14
1005,233,52,2023-06-08,Jeffreyland,Netherlands,11233.13
1006,295,1,2025-04-07,South Patrickborough,Saudi Arabia,2475.44
1007,134,23,2024-02-12,Jessicaview,El Salvador,5943.22
1008,209,65,2023-03-17,Coffeyfort,Estonia,2339.04
1009,55,72,2025-03-16,Adamfurt,Martinique,5535.5
1010,38,65,2022-11-12,New Jasonchester,Azerbaijan,1198.02
1011,151,44,2025-07-02,West Jason,Reunion,2168.5299999999997
1012,485,15,2022-11-07,South Nicholas,Benin,589.6999999999999
1013,412,66,2024-12-25,West Kevinfurt,Puerto Rico,466.84
1014,490,33,2024-03-01,South John,Czech Republic,7191.199999999999
1015,449,69,2023-04-04,Jessechester,Vanuatu,8680.59
1016,417,74,2025-06-27,East Kurt,Tunisia,117.6
1017,129,89,2025-03-23,Lucasport,Eritrea,4915.86
1018,227,49,2025-07-18,East Nicholasberg,Palestinian Territory,1416.1599999999999
1019,289,62,2024-10-20,Fosterstad,Guatemala,9971.58
1020,395,32,2023-05-28,Antoniostad,Panama,200.0
1021,388,44,2025-01-14,South Kendra,British Indian Ocean Territory (Chagos Archipelago),
1022,493,100,2024-04-09,New Edward,Niue,10333.5
1023,235,88,2023-02-13,East John,Tonga,6777.379999999999
1024,236,76,2023-08-05,Hallland,Zambia,7100.6
1025,442,4,2025-07-02,Lake Lauren,Yemen,2026.7099999999998
1026,247,15,2024-03-09,Sarahborough,Marshall Islands,1072.02
1027,133,9,2024-10-09,Lake Ryanton,Sierra Leone,416.5
1028,196,82,2025-04-15,South Joside,India,4095.9299999999994
1029,404,29,2025-05-14,New Pamelamouth,Equatorial Guinea,9662.400000000001
1030,347,90,2024-04-15,Johnsonville,Mongolia,201.19
1031,118,41,2023-04-14,New Biancaburgh,Falkland Islands (Malvinas),4381.5599999999995
1032,212,46,2024-08-29,East Richard,Cape Verde,2444.07
1033,265,69,2024-07-13,South Davidside,Mongolia,1788.1999999999998
1034,5,90,2023-04-14,Richardsonport,Russian Federation,5283.15
1035,427,34,2023-03-15,North Tonya,Bangladesh,3488.1299999999997
1036,128,37,2024-09-23,East Kathyhaven,Macao,4509.03
1037,48,52,2022-12-13,Port Sabrina,British Virgin Islands,3446.64
1038,345,96,2022-11-27,East Sylviahaven,United Arab Emirates,8005.46
1039,421,44,2024-09-27,Herrerachester,Greece,3776.07
1040,39,71,2024-07-05,South Susan,Namibia,10579.27
1041,477,23,2025-07-12,Schultzmouth,Netherlands,
1042,244,41,2024-07-12,Port Ronaldport,Andorra,
1043,182,28,2023-10-25,Moontown,Bolivia,
1044,458,74,2024-04-18,Christinahaven,Czech Republic,5934.57
1045,138,24,2025-06-26,Perkinsshire,Hong Kong,77.24
1046,485,96,2024-11-18,South Joseph,Lithuania,
1047,350,25,2025-08-20,Taramouth,Solomon Islands,305.97999999999996
1048,256,95,2024-07-22,New Conniechester,Isle of Man,4791.25
1049,103,31,2024-01-06,Rosshaven,Falkland Islands (Malvinas),1192.74
1050,377,31,2023-04-08,Carrollmouth,Kyrgyz Republic,208.61
1051,447,34,2025-06-27,East Eric,Lao People's Democratic Republic,576.56
1052,106,30,2025-05-21,Anitafort,Aruba,2578.87
1053,104,32,2023-06-22,South Angelaport,Iceland,1315.5800000000002
1054,429,80,2023-08-31,Port Karen,Samoa,2134.86
1055,183,20,2024-01-29,Aprilport,Timor-Leste,1559.5300000000002
1056,399,14,2023-09-19,North Annmouth,Congo,2911.7699999999995
1057,62,11,2023-01-13,Lake Cynthia,Samoa,
1058,347,85,2023-04-27,Kimberlymouth,Greenland,2476.3199999999997
1059,253,79,2025-08-13,West Bryan,Congo,6019.7699999999995
1060,4,98,2025-01-02,East Oscar,Lithuania,444.34
1061,439,70,2024-07-07,Alanview,Togo,1921.17
1062,491,6,2023-09-03,South Christopherview,Canada,1263.6
1063,435,62,2024-01-02,West Kimberly,Albania,2658.16
1064,191,80,2024-08-20,East Joann,Sao Tome and Principe,90.95
1065,162,64,2023-09-09,Johnland,Guatemala,4375.42
1066,460,74,2025-02-21,Monicastad,Australia,5171.4800000000005
1067,445,36,2024-09-14,Hopkinsstad,Suriname,5498.889999999999
1068,252,24,2023-04-18,Lake Daniel,Andorra,556.83
1069,392,66,2023-08-01,South Zacharyton,Bulgaria,10047.990000000002
1070,144,51,2025-06-11,West Jasonmouth,Maldives,858.42
1071,114,97,2022-10-24,Fostershire,Syrian Arab Republic,4605.18
1072,296,17,2024-11-02,Port Janet,Micronesia,12101.949999999999
1073,28,68,2024-01-15,Port Joshuaview,Sudan,1665.04
1074,410,55,2024-03-18,West Elizabeth,Poland,
1075,245,70,2025-06-13,Masseyshire,Macao,107.24000000000001
1076,17,65,2024-10-20,North Morgan,Norway,6567.669999999999
1077,178,51,2023-06-16,East Kylebury,Ghana,742.41
1078,441,88,2025-08-06,Sharonmouth,Libyan Arab Jamahiriya,4182.59
1079,398,23,2024-07-18,North Henry,Cote d'Ivoire,8691.75
1080,235,16,2023-10-13,Pachecoton,Turkmenistan,1238.9
1081,358,67,2023-08-12,New David,British Virgin Islands,399.89
1082,236,41,2023-05-21,Port Elizabeth,Falkland Islands (Malvinas),282.38
1083,353,2,2022-12-23,Port Tonyshire,Nepal,
1084,7,87,2023-02-19,New Todd,Nepal,4623.46
1085,108,49,2024-02-07,Cooperside,Jamaica,655.78
1086,298,13,2025-01-03,North John,South Georgia and the South Sandwich Islands,
1087,167,47,2023-07-10,Robertstad,Mauritania,8221.630000000001
1088,314,34,2022-09-06,Port Johnmouth,Cuba,1501.1000000000001
1089,96,71,2023-10-19,Lake Emily,Western Sahara,3110.3799999999997
1090,135,31,2025-03-16,Jeffhaven,Switzerland,2450.0
1091,138,61,2024-03-15,South Loritown,Botswana,10207.14
1092,491,79,2024-12-30,North Glennville,Western Sahara,
1093,176,47,2024-01-24,Porterburgh,Ireland,881.32
1094,95,64,2023-09-08,East Heather,Iran,6722.21
1095,218,27,2023-08-11,West Andrewton,Sudan,1692.0700000000002
1096,215,90,2023-05-31,South Robertland,Saint Lucia,1783.58
1097,386,48,2025-03-28,Lake Jaystad,Cambodia,4118.129999999999
1098,187,52,2024-09-14,Amandatown,Guernsey,741.62
1099,144,58,2023-02-22,Hernandezfort,Algeria,6094.25
1100,93,74,2023-06-04,Stephensfurt,Costa Rica,204.41
1101,68,74,2025-04-14,Michelleview,Falkland Islands (Malvinas),3451.6499999999996
1102,352,30,2023-05-14,East John,Saint Pierre and Miquelon,665.24
1103,417,13,2024-02-23,Hardyland,Sao Tome and Principe,8338.880000000001
1104,370,35,2025-03-28,East Shelley,United States Virgin Islands,1366.8400000000001
1105,412,31,2025-06-17,North Brandontown,Iran,4846.4400000000005
1106,285,56,2023-04-04,Lake Oliviastad,Finland,1662.3700000000001
1107,439,49,2025-05-15,Lisabury,Dominica,890.6700000000001
1108,101,19,2023-04-02,Zacharyborough,Indonesia,3678.0
1109,410,95,2023-04-01,Blakeburgh,Niger,3312.3
1110,77,61,2023-02-26,Kelleyview,Cook Islands,538.06
1111,413,2,2024-01-19,Kyleside,Cape Verde,6945.450000000001
1112,91,54,2025-03-13,Solomonchester,Bosnia and Herzegovina,4064.67
1113,256,18,2022-11-11,Jenkinsside,Isle of Man,
1114,458,81,2023-02-11,North Joeside,Hong Kong,
1115,265,69,2025-07-12,East Kristen,Dominican Republic,725.9399999999999
1116,369,41,2025-05-20,South Heidi,Equatorial Guinea,
1117,403,63,2024-06-07,Carolineberg,Philippines,
1118,154,33,2025-08-25,Martinchester,San Marino,6990.46
1119,288,73,2023-07-21,East Margaret,Czech Republic,564.0
1120,25,51,2025-01-30,Erikville,Kenya,2002.72
1121,51,89,2025-07-10,Port Katrinamouth,Macao,1073.3200000000002
1122,84,8,2025-02-18,North Denise,Nigeria,
1123,111,33,2024-12-19,Ingramborough,Bouvet Island (Bouvetoya),3450.01
1124,244,81,2023-02-04,Gabriellatown,Saint Kitts and Nevis,2342.97
1125,50,58,2022-10-01,Lindaville,Uruguay,1599.56
1126,382,43,2023-02-18,New Wendystad,Grenada,
1127,134,47,2025-02-22,Port Chad,Antarctica (the territory South of 60 deg S),6222.900000000001
1128,185,72,2025-06-13,North Tammy,American Samoa,4322.7699999999995
1129,286,33,2024-11-22,Ronaldstad,Portugal,995.76
1130,177,3,2022-12-28,Katherineshire,Panama,9662.36
1131,211,16,2024-04-03,Steinview,Antarctica (the territory South of 60 deg S),5730.09
1132,180,87,2025-08-01,Port Michael,Egypt,5927.650000000001
1133,494,78,2024-04-13,North Kristymouth,Nepal,2024.07
1134,102,74,2023-06-06,New Brianfort,Equatorial Guinea,2475.96
1135,295,84,2023-11-27,Richardburgh,Spain,723.3
1136,333,69,2024-09-10,Alexanderton,Japan,2483.4
1137,90,100,2023-01-21,Alisonstad,Norway,1247.02
1138,146,46,2023-03-23,North Juliafort,Northern Mariana Islands,4059.46
1139,167,87,2023-09-06,New Noah,Niue,580.64
1140,262,63,2024-11-28,Lake Gregory,Maldives,2637.42
1141,397,95,2024-12-20,North Timothytown,Dominican Republic,4939.129999999999
1142,229,11,2023-08-02,New Williamside,Tanzania,4823.96
1143,196,79,2023-08-24,East Luishaven,Ethiopia,699.9200000000001
1144,147,60,2024-02-01,South Brittanyborough,Hungary,967.14
1145,324,19,2022-10-09,East Michelleburgh,Montserrat,4088.07
1146,445,22,2023-05-27,Brianside,Montenegro,1109.3000000000002
1147,328,44,2022-10-16,North Michaelville,Germany,1025.2
1148,216,81,2024-12-03,Carlosberg,Antarctica (the territory South of 60 deg S),979.21
1149,314,74,2025-08-27,East Bethanyland,Chile,7391.04
1150,208,10,2024-03-09,Gregorymouth,Reunion,2108.44
1151,41,21,2023-10-11,Lake Greg,Antigua and Barbuda,3395.61
1152,176,30,2024-12-21,New David,Guernsey,964.8699999999999
1153,161,41,2024-09-08,Paulfort,Costa Rica,5137.85
1154,335,38,2024-11-30,Lake David,Saint Pierre and Miquelon,3559.18
1155,364,35,2023-10-12,Johnnyberg,Equatorial Guinea,9476.849999999999
1156,310,83,2025-03-31,North Ronaldmouth,Guatemala,
1157,203,35,2022-11-16,Owensmouth,Lebanon,1130.43
1158,455,57,2025-07-22,North Jeffville,British Indian Ocean Territory (Chagos Archipelago),1134.35
1159,400,47,2023-06-18,North Patrickborough,Christmas Island,5475.41
1160,383,76,2025-04-12,Hernandezborough,Nauru,1417.8
1161,267,58,2024-09-17,Michaelberg,Djibouti,4481.18
1162,212,22,2024-06-28,North William,Sweden,3380.27
1163,95,3,2023-05-21,Amandaland,Iraq,3454.59
1164,65,94,2025-06-04,Markmouth,Andorra,4399.3099999999995
1165,121,85,2025-05-25,North Craigmouth,Honduras,2618.49
1166,129,96,2023-11-19,Johnsonfurt,Malta,5061.5
1167,359,96,2023-12-28,Murphyland,Burkina Faso,73.45
1168,41,27,2025-04-16,New Johnton,Sweden,454.52
1169,86,51,2025-01-29,Stewartborough,Russian Federation,129.44
1170,53,13,2025-01-17,Port Adriennechester,Russian Federation,2906.56
1171,33,61,2024-03-15,North Kelly,Congo,816.94
1172,281,7,2025-02-09,Brianberg,Nicaragua,7024.950000000001
1173,14,99,2024-10-03,New Cheryl,Mauritius,1441.3999999999999
1174,204,68,2024-11-30,South Mitchell,Singapore,4986.42
1175,392,11,2023-12-28,Graceton,Western Sahara,
1176,54,34,2023-03-24,Tomfurt,Saudi Arabia,10920.65
1177,317,20,2024-10-05,Michealshire,Cape Verde,4510.99
1178,44,84,2024-12-13,Petersshire,Trinidad and Tobago,7029.15
1179,477,50,2024-04-09,West Jesseton,Swaziland,1333.8200000000002
1180,159,30,2023-09-11,Donnafurt,Croatia,4253.820000000001
1181,127,95,2022-09-24,North Amy,Jamaica,4138.34
1182,146,57,2025-04-18,Lake Jeff,Panama,2518.63
1183,321,17,2024-07-01,Ianstad,Uruguay,5995.23
1184,68,68,2025-06-22,East Tiffanyburgh,Mauritius,614.7
1185,430,22,2024-02-17,Reedtown,Nigeria,5398.5599999999995
1186,15,5,2024-02-11,Greenberg,Grenada,2188.02
1187,340,46,2024-09-27,South Erinside,New Caledonia,6737.4
1188,441,42,2024-11-26,Davidfort,American Samoa,7822.4800000000005
1189,443,61,2024-02-10,Lake Josephview,Greece,37.9
1190,240,70,2023-07-25,New Brittany,Croatia,
1191,479,35,2025-04-06,Johnfort,Cuba,2091.58
1192,281,57,2024-09-14,Timothyhaven,Korea,4807.35
1193,70,90,2023-05-23,Sanchezborough,Uganda,799.3800000000001
1194,277,23,2022-10-10,Valdezborough,Lebanon,1737.93
1195,303,77,2023-08-26,Lake Alyssaville,Czech Republic,1873.44
1196,234,81,2025-07-20,Princestad,Panama,1694.5
1197,384,82,2023-04-02,South Mary,Jamaica,2722.24
1198,450,73,2023-08-11,Hernandezport,Afghanistan,
1199,223,68,2023-01-13,Nicholsonchester,Portugal,4010.2599999999998
1200,328,82,2023-09-21,Johnbury,Papua New Guinea,5672.3099999999995
1201,274,40,2024-07-24,South Jamesborough,Paraguay,6068.69
1202,466,45,2025-03-07,Port Matthewfort,Palestinian Territory,1910.2399999999998
1203,247,70,2023-08-17,East Kent,Argentina,3274.2000000000003
1204,117,12,2023-07-21,Velezfurt,Heard Island and McDonald Islands,1059.6000000000001
1205,227,40,2025-07-31,Port Michael,Burundi,2633.52
1206,188,53,2025-01-02,Gloriamouth,Greece,6623.300000000001
1207,134,20,2023-10-02,Jenkinsstad,Bermuda,2733.9100000000003
1208,156,2,2024-11-23,Port Danielville,Mexico,6187.799999999999
1209,1,67,2025-04-05,West Kathleenhaven,Ghana,1304.73
1210,418,98,2025-07-22,South Michaelside,New Caledonia,2889.37
1211,435,18,2025-06-06,Port Markton,Montenegro,1346.64
1212,177,37,2024-09-06,Staceyland,Pakistan,8799.42
1213,241,69,2022-12-20,East Emily,Finland,121.0
1214,5,89,2023-10-07,Justinmouth,Papua New Guinea,2050.94
1215,473,63,2023-03-04,North Stevenland,Antarctica (the territory South of 60 deg S),3744.64
1216,485,97,2025-04-07,Lake Raymond,Costa Rica,5871.069999999999
1217,245,39,2024-02-22,Port Daniel,India,1627.1499999999999
1218,5,99,2025-07-21,Dixonmouth,Morocco,4166.22
1219,221,38,2024-03-02,North Benjaminmouth,Slovenia,216.57
1220,306,30,2025-06-22,Danielchester,Portugal,664.6800000000001
1221,408,1,2023-01-26,Grahamport,Thailand,2412.66
1222,281,48,2025-06-02,East Amy,United States Minor Outlying Islands,3100.0800000000004
1223,97,53,2024-07-15,West Barbarashire,Lesotho,4323.81
1224,452,72,2024-03-07,Mooremouth,Ghana,
1225,224,51,2022-12-10,Christophermouth,Suriname,5683.82
1226,128,21,2025-03-09,West Kathleenside,Jamaica,868.03
1227,367,95,2023-11-24,Englishside,Sri Lanka,7754.9400000000005
1228,331,50,2023-09-26,Lake Nathaniel,Vanuatu,2835.55
1229,425,49,2025-06-27,East Kevin,Chile,8473.529999999999
1230,113,34,2024-03-25,Gregoryport,Turks and Caicos Islands,3513.88
1231,41,55,2023-09-12,South Michael,Mali,8921.61
1232,321,31,2024-12-05,Piercetown,Wallis and Futuna,6241.25
1233,265,98,2024-12-21,Ballmouth,France,5025.51
1234,410,79,2024-02-20,Lake Shannon,Bosnia and Herzegovina,
1235,414,89,2024-04-14,Sierratown,Greenland,4696.41
1236,351,35,2024-07-13,North Amandabury,American Samoa,3637.0600000000004
1237,146,84,2024-08-05,Dawnberg,Mexico,8967.55
1238,381,69,2024-07-06,Riveraside,Hong Kong,2389.37
1239,415,35,2024-08-09,Lake Dawn,Australia,10128.26
1240,212,25,2024-04-30,Grahamshire,Wallis and Futuna,5215.38
1241,437,9,2025-02-18,Shawnside,Lithuania,4933.4800000000005
1242,94,18,2023-04-11,Port Jessica,Latvia,5356.299999999999
1243,149,15,2024-05-21,South Gabriella,Gabon,6280.009999999999
1244,327,59,2023-04-24,North Michellehaven,Ireland,1938.36
1245,317,58,2024-09-22,Larsonfurt,Swaziland,933.68
1246,140,90,2024-12-03,North Wyatt,Sao Tome and Principe,618.4499999999999
1247,319,63,2025-04-03,New Ricardo,Netherlands Antilles,4634.21
1248,97,42,2025-03-29,Port Robinburgh,Aruba,
1249,10,20,2023-12-22,Janetberg,Switzerland,2761.2299999999996
1250,26,69,2023-01-12,South Jessicaborough,Algeria,1500.83
1251,12,24,2023-03-10,Jacksonbury,Guam,7403.7300000000005
1252,498,14,2022-11-06,Webbville,Zimbabwe,1681.68
1253,145,35,2022-12-16,East Barryhaven,Philippines,3462.34
1254,65,92,2023-10-26,East Timothyside,Congo,1314.64
1255,225,94,2022-12-02,Christopherside,New Zealand,4098.92
1256,5,30,2023-04-13,Michelleland,Isle of Man,5636.8099999999995
1257,47,20,2025-06-06,Fordton,United States of America,1728.5
1258,8,64,2023-08-24,Kimburgh,Lao People's Democratic Republic,1838.7
1259,112,44,2024-09-15,East Jeremy,Saudi Arabia,2520.25
1260,216,40,2025-06-28,Jasonton,British Indian Ocean Territory (Chagos Archipelago),1612.8999999999999
1261,403,64,2024-12-20,Burtonside,United States Minor Outlying Islands,7655.58
1262,191,60,2024-12-28,Deniseport,Tonga,
1263,357,5,2023-08-28,Matthewhaven,French Southern Territories,3440.96
1264,170,11,2024-04-13,Lake Michael,Heard Island and McDonald Islands,668.38
1265,432,97,2025-06-11,East Erika,Puerto Rico,581.26
1266,488,19,2024-11-30,Wilcoxhaven,Gambia,
1267,29,35,2022-11-30,Jeffreystad,Guam,5457.88
1268,398,51,2024-08-25,Hinesmouth,Samoa,4043.29
1269,37,70,2023-12-15,Perryfort,Trinidad and Tobago,378.86
1270,241,24,2023-06-13,East Regina,Denmark,1015.0600000000001
1271,99,33,2024-05-22,North Karenport,Argentina,508.56000000000006
1272,419,49,2023-06-24,Rodriguezville,Afghanistan,9512.39
1273,425,2,2025-07-17,New Adammouth,Sao Tome and Principe,802.06
1274,63,99,2023-09-08,Port Brian,Martinique,2977.7599999999998
1275,366,32,2024-12-25,New Rachelmouth,Saint Barthelemy,
1276,198,99,2025-01-18,New Heatherport,Yemen,
1277,500,57,2022-11-12,Davisfurt,Sweden,3622.67
1278,127,95,2023-07-20,Campbellside,Equatorial Guinea,4350.7300000000005
1279,18,26,2023-11-15,Kennethfurt,Ukraine,1931.3899999999999
1280,236,95,2025-06-18,South Shelley,Mayotte,5224.59
1281,395,13,2025-07-03,East Ashley,Gibraltar,2073.14
1282,267,86,2023-04-09,Lake Jessica,Romania,483.03
1283,107,61,2025-07-16,North Benjaminchester,Marshall Islands,1410.42
1284,200,88,2023-07-12,Whitetown,United States of America,6565.16
1285,493,40,2024-05-21,Evansmouth,Canada,6754.15
1286,480,42,2025-06-24,Lake Jessicaport,Antigua and Barbuda,3068.82
1287,82,81,2025-01-19,Conwayhaven,Uruguay,2119.4
1288,373,6,2024-05-19,East Jacob,Switzerland,1415.04
1289,382,71,2024-04-12,East Curtisview,Thailand,3219.7
1290,267,16,2023-09-20,Darylstad,Saint Barthelemy,8448.72
1291,130,62,2023-05-14,West Anthonyport,Myanmar,3723.09
1292,327,39,2024-02-09,Chenmouth,Pakistan,4807.16
1293,102,47,2024-02-20,South Jessica,Romania,4205.52
1294,455,7,2024-04-10,Port Christopher,Saint Pierre and Miquelon,6637.17
