OrderDetailID,OrderID,ProductID,Quantity,UnitPrice
2142,1231,387,4,366.16
2143,713,215,4,150.65
2144,1991,696,10,467.62
2145,1957,15,6,353.76
2146,1667,373,1,114.67
2147,619,919,5,201.19
2148,1029,839,2,114.41
2149,1433,512,8,196.51
2150,848,421,6,68.95
2151,722,849,9,340.18
2152,873,536,6,309.35
2153,233,949,3,111.79
2154,940,439,6,249.59
2155,363,567,10,321.7
2156,334,556,7,356.23
2157,782,292,7,457.15
2158,1299,291,10,26.61
2159,1921,948,2,13.26
2160,180,826,2,130.08
2161,184,666,1,360.71
2162,1263,955,7,166.74
2163,213,509,10,487.45
2164,1899,558,2,492.64
2165,1298,455,9,263.76
2166,1191,826,1,130.08
2167,1368,297,7,76.36
2168,434,229,8,55.78
2169,1130,391,2,189.46
2170,401,877,8,87.79
2171,1947,128,6,450.25
2172,1982,813,8,169.45
2173,846,930,7,267.6
2174,16,963,6,261.03
2175,1602,230,9,237.35
2176,581,275,5,83.4
2177,630,859,7,166.36
2178,1379,248,1,61.81
2179,1844,931,7,86.24
2180,67,16,1,387.67
2181,315,810,6,129.59
2182,1722,837,9,53.81
2183,1680,760,10,467.28
2184,651,344,3,442.7
2185,1965,586,7,159.73
2186,496,570,7,164.72
2187,395,632,7,456.5
2188,1697,53,10,159.3
2189,879,132,7,474.69
2190,1492,178,7,434.09
2191,1852,326,9,99.12
2192,325,448,4,292.26
2193,204,728,3,209.28
2194,1033,122,10,178.82
2195,1607,402,5,464.9
2196,1715,567,3,321.7
2197,1943,331,4,166.73
2198,191,96,1,466.22
2199,896,12,10,366.22
2200,314,29,10,271.79
2201,1450,557,2,397.88
2202,1172,392,1,295.3
2203,1521,752,3,233.11
2204,930,650,6,342.19
2205,383,246,4,345.26
2206,609,199,9,425.54
2207,1722,252,7,66.56
2208,1578,267,1,165.02
2209,564,85,3,212.52
2210,1285,24,10,118.38
2211,1776,106,2,60.38
2212,941,950,10,255.77
2213,252,110,3,108.99
2214,579,269,3,435.34
2215,191,80,8,460.1
2216,1730,371,4,36.46
2217,801,104,8,490.0
2218,1630,23,7,280.69
2219,151,499,2,131.68
2220,431,704,7,68.04
2221,769,912,6,27.74
2222,1298,931,8,86.24
2223,1656,165,3,110.91
2224,612,11,3,424.51
2225,1351,581,10,445.05
2226,1751,33,2,315.59
2227,1999,352,6,364.67
2228,992,629,10,365.06
2229,1120,6,3,359.43
2230,1069,760,5,467.28
2231,1898,125,4,292.39
2232,1242,31,9,498.68
2233,48,531,9,218.15
2234,1559,157,4,416.13
2235,1776,374,2,392.7
2236,1841,223,1,363.67
2237,671,142,4,110.78
2238,171,746,3,77.23
2239,549,281,8,99.35
2240,409,977,2,212.59
2241,714,726,9,425.42
2242,1336,302,8,444.28
2243,1527,829,8,462.13
2244,894,525,7,181.7
2245,1889,198,5,39.13
2246,355,203,5,405.06
2247,1970,403,2,19.33
2248,1196,813,10,169.45
2249,639,170,4,377.97
2250,1954,740,8,164.2
2251,888,905,8,167.01
2252,868,611,5,402.96
2253,1671,327,10,384.9
2254,221,622,7,117.63
2255,880,205,10,137.86
2256,723,383,2,397.58
2257,921,172,1,246.67
2258,1963,524,5,23.13
2259,1202,420,5,8.83
2260,1237,847,9,153.63
2261,722,408,1,212.82
2262,235,185,6,378.35
2263,880,810,3,129.59
2264,733,252,2,66.56
2265,441,673,6,477.25
2266,762,149,6,349.7
2267,251,10,6,55.59
2268,1410,12,6,366.22
2269,438,477,10,405.48
2270,1629,330,4,185.61
2271,1151,68,7,213.83
2272,581,617,4,408.8
2273,1080,223,2,363.67
2274,1149,285,10,145.01
2275,1938,905,2,167.01
2276,1176,915,7,497.87
2277,1398,775,7,423.44
2278,651,833,6,330.51
2279,406,202,1,263.26
2280,1644,506,8,360.68
2281,96,282,7,440.27
2282,245,128,8,450.25
2283,351,616,6,247.47
2284,1211,393,4,336.66
2285,1181,22,5,138.62
2286,37,660,10,9.59
2287,10,934,8,448.81
2288,583,135,7,207.15
2289,76,918,9,333.93
2290,1881,541,1,22.23
2291,691,661,1,464.59
2292,143,482,2,187.08
2293,1700,822,7,18.32
2294,1482,309,5,190.55
2295,650,772,6,380.99
2296,820,82,9,299.54
2297,1587,321,8,489.08
2298,1255,49,7,384.09
2299,612,714,8,121.0
2300,1011,870,2,459.98
2301,1727,383,10,397.58
2302,211,30,4,449.42
2303,98,846,1,362.39
2304,285,108,6,278.5
2305,1765,705,7,489.35
2306,464,175,2,460.17
2307,392,742,6,183.02
2308,1672,925,9,70.43
2309,11,957,1,221.56
2310,532,905,1,167.01
2311,227,50,5,473.69
2312,154,271,6,314.58
2313,1409,628,7,253.4
2314,553,716,3,290.17
2315,1895,142,10,110.78
2316,944,123,3,490.67
2317,654,883,3,412.19
2318,1543,599,7,441.76
2319,1305,458,2,170.65
2320,1069,541,4,22.23
2321,1184,490,8,50.4
2322,2000,288,6,382.62
2323,1583,749,8,417.51
2324,463,95,5,8.87
2325,1570,304,2,460.86
2326,723,572,4,129.05
2327,1351,663,4,445.18
2328,1424,80,2,460.1
2329,1991,507,1,309.33
2330,436,14,4,443.3
2331,959,839,7,114.41
2332,385,500,2,470.41
2333,698,214,10,357.36
2334,1560,541,9,22.23
2335,1759,321,5,489.08
2336,1452,465,3,323.53
2337,1737,517,2,407.69
2338,1873,134,4,450.52
2339,1878,373,7,114.67
2340,1997,464,10,469.31
2341,1052,208,7,19.21
2342,385,71,5,484.65
2343,867,169,5,193.29
2344,1949,891,10,216.94
2345,1328,105,3,278.08
2346,945,898,2,352.21
2347,1526,113,4,488.22
2348,34,916,8,154.42
2349,384,274,1,486.71
2350,976,678,9,346.69
2351,928,361,5,125.57
2352,243,950,9,255.77
2353,173,363,7,295.26
2354,435,155,7,299.75
2355,1029,442,9,161.49
2356,684,55,8,127.71
2357,559,379,2,78.43
2358,101,665,7,85.43
2359,1500,951,7,384.72
2360,398,302,4,444.28
2361,825,181,10,377.24
2362,566,543,10,304.52
2363,1011,532,7,150.41
2364,224,698,1,384.08
2365,1324,255,2,445.26
2366,450,118,1,103.79
2367,1834,37,10,61.7
2368,546,245,2,354.94
2369,1090,104,5,490.0
2370,464,904,10,468.49
2371,1433,734,7,363.53
2372,803,403,2,19.33
2373,451,752,5,233.11
2374,1015,211,3,280.12
2375,1610,209,6,246.34
2376,1305,295,10,169.34
2377,590,752,1,233.11
2378,194,190,9,482.05
2379,1860,718,10,492.92
2380,977,757,5,422.06
2381,1747,929,4,322.58
2382,349,323,2,486.93
2383,342,192,6,464.8
2384,1843,467,3,456.66
2385,1971,14,8,443.3
2386,877,343,1,339.04
2387,364,998,5,410.88
2388,1805,79,3,33.3
2389,1392,779,1,462.46
2390,1217,361,8,125.57
2391,1195,2,8,74.07
2392,1789,254,8,249.43
2393,225,47,1,33.67
2394,1162,697,5,147.11
2395,1711,234,9,78.85
2396,1031,172,3,246.67
2397,1588,97,2,62.14
2398,624,824,6,39.23
2399,927,503,6,397.98
2400,1118,264,8,168.25
2401,520,374,8,392.7
2402,28,848,6,16.18
2403,617,728,6,209.28
2404,1826,531,10,218.15
2405,992,116,5,137.07
2406,1405,532,1,150.41
2407,303,421,4,68.95
2408,1351,146,6,17.09
2409,1020,32,4,50.0
2410,1183,759,7,189.73
2411,737,212,2,124.47
2412,397,943,7,196.01
2413,1309,111,5,180.07
2414,1797,642,9,25.82
2415,1842,935,8,296.84
2416,1963,898,9,352.21
2417,359,272,6,137.19
2418,1819,340,7,270.6
2419,1207,428,5,232.75
2420,634,196,1,302.2
2421,1187,533,6,332.16
2422,1709,628,2,253.4
2423,888,815,8,72.38
2424,1161,992,6,157.22
2425,591,113,1,488.22
2426,1022,950,3,255.77
2427,956,698,3,384.08
2428,1072,990,5,439.21
2429,1278,572,3,129.05
2430,622,499,5,131.68
2431,133,819,5,166.31
2432,32,465,1,323.53
2433,446,290,10,194.57
2434,253,55,8,127.71
2435,627,6,7,359.43
2436,722,677,1,253.75
2437,103,258,3,499.79
2438,718,900,5,199.39
2439,1609,880,9,372.55
2440,1363,982,9,439.11
2441,318,977,2,212.59
2442,1461,278,3,466.66
2443,1502,202,7,263.26
2444,1199,941,2,375.18
2445,596,225,1,117.6
2446,970,956,6,342.12
2447,510,832,7,457.63
2448,866,409,2,159.26
2449,1829,268,5,433.13
2450,1223,319,3,57.79
2451,1155,447,6,309.43
2452,1648,593,3,467.21
2453,1400,787,4,252.89
2454,513,139,7,417.69
2455,1136,205,5,137.86
2456,625,88,5,69.78
2457,1161,950,8,255.77
2458,1118,188,7,474.14
2459,1603,897,7,459.79
2460,197,142,9,110.78
2461,906,711,6,107.01
2462,1032,958,6,126.02
2463,960,363,7,295.26
2464,956,431,7,435.91
2465,945,29,9,271.79
2466,55,981,7,490.8
2467,182,774,3,9.68
2468,1260,929,5,322.58
2469,1612,249,10,454.66
2470,1049,383,3,397.58
2471,1272,557,10,397.88
2472,1798,301,1,193.1
2473,1547,866,7,123.09
2474,258,413,1,245.4
2475,948,827,9,395.59
2476,943,860,1,337.0
2477,174,57,5,8.56
2478,1700,666,2,360.71
2479,683,609,2,303.22
2480,1684,298,10,42.04
2481,987,708,6,98.3
2482,1771,63,2,51.69
2483,1517,599,9,441.76
2484,1515,735,1,108.4
2485,1437,210,9,143.43
2486,296,576,8,314.12
2487,280,229,3,55.78
2488,617,644,5,374.93
2489,1473,960,1,334.71
2490,1650,497,10,416.4
2491,1409,206,2,143.07
2492,138,1,3,17.38
2493,1237,902,2,42.38
2494,1065,100,4,427.19
2495,419,107,8,275.07
2496,51,853,9,322.04
2497,909,401,1,339.11
2498,1897,125,5,292.39
2499,829,496,3,23.96
2500,1680,241,9,109.46
2501,534,842,10,151.24
2502,1396,450,10,98.18
2503,253,443,3,223.89
2504,1303,23,3,280.69
2505,291,839,4,114.41
2506,350,524,9,23.13
2507,411,488,8,146.11
2508,594,297,2,76.36
2509,1965,603,8,30.32
2510,753,684,5,226.14
2511,802,396,2,56.28
2512,951,427,7,15.32
2513,304,29,5,271.79
2514,937,124,10,62.09
2515,798,12,10,366.22
2516,621,35,10,498.08
2517,911,44,6,476.98
2518,1972,143,8,331.13
2519,1808,741,8,269.16
2520,568,10,3,55.59
2521,733,513,9,13.04
2522,432,358,9,202.08
2523,800,526,2,169.3
2524,358,672,3,134.09
2525,721,672,10,134.09
2526,695,471,3,499.99
2527,571,804,5,149.46
2528,1892,404,2,461.16
2529,1877,860,8,337.0
2530,772,986,8,297.89
2531,1241,675,3,347.92
2532,1180,726,9,425.42
2533,1589,675,9,347.92
2534,531,133,6,160.39
2535,1206,979,10,287.91
2536,713,599,10,441.76
2537,1700,414,2,111.71
2538,93,31,3,498.68
2539,475,99,2,360.22
2540,1023,957,8,221.56
2541,663,779,4,462.46
2542,1581,828,4,242.22
2543,216,922,3,43.58
2544,1492,914,7,230.98
2545,1548,997,7,292.48
2546,1890,66,1,204.3
2547,1254,257,2,418.8
2548,77,868,2,300.23
2549,905,782,6,377.37
2550,1243,647,1,123.44
2551,1892,179,6,192.66
2552,221,716,8,290.17
2553,774,137,10,470.48
2554,1140,205,4,137.86
2555,518,503,8,397.98
2556,1391,293,4,397.23
2557,413,760,3,467.28
2558,889,834,9,308.28
2559,1657,809,4,213.45
2560,177,597,1,483.51
2561,1289,983,2,167.01
2562,417,35,3,498.08
2563,1830,6,6,359.43
2564,1586,418,10,8.81
2565,1120,886,2,152.37
2566,698,190,9,482.05
2567,1017,195,4,55.44
2568,1169,848,8,16.18
2569,1026,361,6,125.57
2570,1267,922,9,43.58
2571,1748,142,2,110.78
2572,899,438,7,42.3
2573,1790,73,10,433.0
2574,161,131,9,336.96
2575,611,104,2,490.0
2576,1022,237,1,388.97
2577,1232,554,6,356.22
2578,47,230,5,237.35
2579,1889,849,5,340.18
2580,800,721,6,340.98
2581,140,894,3,88.35
2582,1983,295,2,169.34
2583,1095,590,4,227.55
2584,1748,531,10,218.15
2585,1025,320,7,289.53
2586,1267,59,9,40.07
2587,1429,914,2,230.98
2588,1194,483,5,233.53
2589,1338,31,1,498.68
2590,693,432,5,169.87
2591,411,343,1,339.04
2592,286,210,9,143.43
2593,1673,752,6,233.11
2594,1893,776,1,488.78
2595,483,506,2,360.68
2596,1650,971,10,447.66
2597,1853,625,1,124.89
2598,709,73,7,433.0
2599,1226,758,10,79.76
2600,1904,83,9,64.34
2601,981,970,3,187.01
2602,555,741,1,269.16
2603,214,37,8,61.7
2604,1040,231,6,482.92
2605,884,490,5,50.4
2606,1601,871,4,87.6
2607,44,954,1,258.1
2608,54,793,4,96.94
2609,1095,623,7,89.4
2610,1397,701,1,44.72
2611,1132,494,1,18.95
2612,793,785,7,169.21
2613,1425,129,7,355.85
2614,1437,438,9,42.3
2615,283,119,8,156.07
2616,242,919,10,201.19
2617,1851,377,6,344.62
2618,397,352,7,364.67
2619,1881,60,4,245.28
2620,476,95,10,8.87
2621,21,233,7,290.63
2622,1531,771,9,414.89
2623,1164,47,1,33.67
2624,1789,738,4,457.65
2625,1665,59,2,40.07
2626,117,130,8,344.99
2627,370,290,1,194.57
2628,644,359,10,50.38
2629,1342,912,4,27.74
2630,599,133,10,160.39
2631,815,491,2,442.89
2632,1345,79,2,33.3
2633,513,961,9,64.12
2634,422,507,6,309.33
2635,1839,938,4,302.0
2636,909,731,5,50.77
2637,1929,376,9,499.3
2638,600,890,4,178.56
2639,1079,915,5,497.87
2640,654,715,9,74.37
2641,1032,107,1,275.07
2642,710,923,7,341.59
2643,1445,974,10,238.52
2644,996,287,2,271.6
2645,417,934,3,448.81
2646,1724,1000,9,149.38
2647,473,313,9,119.93
2648,432,126,6,300.3
2649,1485,836,3,483.03
2650,74,241,8,109.46
2651,1332,783,8,153.14
2652,1952,117,1,194.36
2653,1022,857,1,405.32
2654,554,285,10,145.01
2655,787,308,2,165.57
2656,123,286,10,499.46
2657,787,508,1,97.72
2658,1767,392,7,295.3
2659,910,46,4,464.9
2660,422,389,3,461.88
2661,1352,442,9,161.49
2662,108,677,5,253.75
2663,65,555,6,446.21
2664,1920,27,10,442.92
2665,1546,915,6,497.87
2666,1890,849,5,340.18
2667,1660,772,10,380.99
2668,444,776,1,488.78
2669,699,744,10,457.59
2670,889,887,7,177.55
2671,1603,747,1,291.68
2672,1654,112,9,375.99
2673,795,976,5,402.54
2674,1759,961,9,64.12
2675,950,435,10,479.32
2676,1473,582,9,478.54
2677,533,167,7,417.28
2678,958,764,4,253.6
2679,271,930,1,267.6
2680,575,819,5,166.31
2681,176,256,9,128.93
2682,606,346,10,455.15
2683,809,40,10,438.55
2684,562,371,5,36.46
2685,1351,257,10,418.8
2686,26,128,5,450.25
2687,1165,677,6,253.75
2688,1713,271,3,314.58
2689,909,474,1,332.65
2690,901,10,8,55.59
2691,76,990,6,439.21
2692,984,654,9,146.28
2693,447,419,1,383.26
2694,1187,962,2,10.62
2695,567,919,10,201.19
2696,1130,322,2,9.01
2697,903,185,5,378.35
2698,1569,806,5,262.95
2699,532,890,8,178.56
2700,261,233,3,290.63
2701,301,893,10,178.65
2702,1344,51,4,436.85
2703,235,671,1,241.34
2704,378,701,9,44.72
2705,1763,451,10,79.68
2706,650,43,9,80.66
2707,1470,234,1,78.85
2708,1950,732,5,137.89
2709,1998,264,1,168.25
2710,1390,866,6,123.09
2711,1107,736,1,478.72
2712,1230,241,6,109.46
2713,224,80,9,460.1
2714,909,116,9,137.07
2715,159,243,4,6.32
2716,668,585,6,234.9
2717,1699,843,7,416.5
2718,147,658,7,498.6
2719,1794,290,3,194.57
2720,51,335,10,374.55
2721,1615,369,6,12.81
2722,1998,418,6,8.81
2723,964,966,5,170.83
2724,1274,32,3,50.0
2725,755,46,5,464.9
2726,1906,154,10,401.7
2727,53,109,10,157.59
2728,434,828,6,242.22
2729,1047,733,9,24.58
2730,1605,596,6,49.57
2731,1925,221,7,270.25
2732,1702,597,1,483.51
2733,1346,744,3,457.59
2734,781,781,2,12.75
2735,1957,80,4,460.1
2736,1158,516,10,71.04
2737,1291,562,7,202.09
2738,1104,751,2,483.42
2739,1736,900,9,199.39
2740,1635,53,10,159.3
2741,968,676,9,235.37
2742,1066,452,6,406.43
2743,552,200,10,219.59
2744,601,933,4,344.85
2745,674,249,6,454.66
2746,473,467,6,456.66
2747,1533,996,2,448.31
2748,1420,247,8,296.95
2749,1501,981,7,490.8
2750,742,82,6,299.54
2751,1148,518,2,234.99
2752,1874,371,8,36.46
2753,1240,236,8,305.13
2754,1611,429,4,221.17
2755,1167,848,3,16.18
2756,1896,551,4,72.19
2757,1591,932,7,315.9
2758,1381,599,3,441.76
2759,1241,267,5,165.02
2760,700,322,2,9.01
2761,167,419,7,383.26
2762,1035,152,10,261.39
2763,1013,648,4,116.71
2764,1843,185,8,378.35
2765,32,171,2,375.02
2766,858,270,9,97.85
2767,1457,953,8,80.58
2768,1522,104,3,490.0
2769,1781,35,7,498.08
2770,50,707,3,127.52
2771,150,136,9,279.43
2772,1776,543,7,304.52
2773,1852,433,6,318.45
2774,262,412,9,45.38
2775,495,730,5,168.48
2776,244,345,6,114.58
2777,1212,624,10,388.43
2778,221,740,1,164.2
2779,152,757,6,422.06
2780,1946,460,7,426.53
2781,1292,461,7,170.01
2782,593,776,8,488.78
2783,1434,138,3,309.68
2784,1483,785,10,169.21
2785,1877,840,9,387.31
2786,172,156,1,308.26
2787,1216,608,6,469.78
2788,1381,665,8,85.43
2789,777,329,8,157.92
2790,362,521,10,104.79
2791,573,968,2,43.15
2792,476,305,8,219.82
2793,699,50,10,473.69
2794,1061,919,9,201.19
2795,1188,521,7,104.79
2796,585,331,7,166.73
2797,653,776,3,488.78
2798,1953,147,1,425.62
2799,1668,968,4,43.15
2800,882,532,5,150.41
2801,1178,901,10,138.01
2802,644,102,6,318.97
2803,584,170,2,377.97
2804,590,281,8,99.35
2805,899,230,3,237.35
2806,591,962,5,10.62
2807,1242,772,2,380.99
2808,1894,238,5,152.19
2809,289,99,4,360.22
2810,1131,859,9,166.36
2811,1546,173,1,19.37
2812,1226,925,1,70.43
2813,1966,913,9,66.5
2814,1102,819,4,166.31
2815,14,501,1,60.04
2816,757,209,5,246.34
2817,1929,971,10,447.66
2818,874,750,8,472.01
2819,1067,130,8,344.99
2820,605,941,2,375.18
2821,1467,724,2,211.08
2822,911,911,7,395.21
2823,1011,270,2,97.85
2824,1771,141,5,164.51
2825,1499,685,2,459.04
2826,1984,363,2,295.26
2827,1525,813,4,169.45
2828,1490,77,6,151.87
2829,321,520,6,389.21
2830,566,465,9,323.53
2831,1377,796,2,193.1
2832,1448,705,6,489.35
2833,1828,947,1,382.55
2834,888,103,9,6.76
2835,651,195,9,55.44
2836,1354,858,1,400.75
2837,1944,650,1,342.19
2838,504,141,10,164.51
2839,771,894,4,88.35
2840,1380,201,5,355.12
2841,963,156,8,308.26
2842,1667,192,8,464.8
2843,579,135,4,207.15
2844,1301,897,2,459.79
2845,1948,529,4,251.27
2846,7,445,2,233.56
2847,1005,572,10,129.05
2848,428,728,3,209.28
2849,80,429,5,221.17
2850,1257,390,10,51.15
2851,481,654,6,146.28
2852,992,544,3,189.15
2853,1798,308,4,165.57
2854,1793,300,8,426.62
2855,1004,816,7,104.42
2856,1225,366,9,129.07
2857,986,303,2,310.64
2858,449,116,5,137.07
2859,860,993,8,212.81
2860,667,254,7,249.43
2861,238,181,8,377.24
2862,1959,327,2,384.9
2863,712,714,7,121.0
2864,1444,132,8,474.69
2865,1721,825,8,252.16
2866,1231,422,4,252.63
2867,60,298,5,42.04
2868,1040,221,7,270.25
2869,125,576,6,314.12
2870,536,692,6,233.88
2871,843,401,8,339.11
2872,871,409,5,159.26
2873,1869,56,5,296.21
2874,995,746,4,77.23
2875,696,652,1,467.84
2876,632,459,7,340.8
2877,454,587,3,494.07
2878,1098,212,2,124.47
2879,1942,992,10,157.22
2880,1251,338,3,483.8
2881,1239,553,1,483.94
2882,1947,740,1,164.2
2883,1644,389,2,461.88
2884,1599,722,6,486.28
2885,1869,362,9,38.96
2886,130,671,1,241.34
2887,1063,216,6,156.57
2888,1097,204,3,235.11
2889,1717,549,7,353.5
2890,1761,736,4,478.72
2891,595,821,3,498.65
2892,1866,383,6,397.58
2893,847,221,9,270.25
2894,1502,255,1,445.26
2895,74,866,1,123.09
2896,1547,963,9,261.03
2897,210,514,7,124.36
2898,1621,497,1,416.4
2899,322,290,5,194.57
2900,50,236,4,305.13
2901,70,279,2,140.35
2902,1666,803,7,301.03
2903,1343,411,3,82.92
2904,1676,759,5,189.73
2905,1766,87,2,359.51
2906,152,517,7,407.69
2907,42,16,9,387.67
2908,1239,942,3,392.98
2909,196,754,10,458.87
2910,1624,401,4,339.11
2911,1703,621,5,392.54
2912,1608,332,7,70.42
2913,1050,762,1,208.61
2914,619,281,8,99.35
2915,416,103,5,6.76
2916,1986,672,10,134.09
2917,966,386,5,172.77
2918,880,96,4,466.22
2919,1981,417,9,27.48
2920,571,495,5,326.73
2921,1859,720,9,440.46
2922,1038,251,7,375.73
2923,36,509,7,487.45
2924,1949,382,9,229.59
2925,1464,111,8,180.07
2926,459,592,1,127.89
2927,814,790,4,484.62
2928,916,379,8,78.43
2929,1154,112,5,375.99
2930,681,148,2,443.64
2931,196,575,3,471.1
2932,426,886,8,152.37
2933,1216,256,2,128.93
2934,290,413,10,245.4
2935,1717,485,9,401.62
2936,1481,860,10,337.0
2937,1558,239,1,286.47
2938,1572,506,5,360.68
2939,844,319,6,57.79
2940,1709,155,1,299.75
2941,659,706,10,274.5
2942,1227,417,1,27.48
2943,550,707,4,127.52
2944,1547,576,8,314.12
2945,1118,512,6,196.51
2946,1966,668,4,91.87
2947,660,473,8,418.38
2948,1054,569,2,261.46
2949,1887,108,7,278.5
2950,1433,80,7,460.1
2951,261,776,1,488.78
2952,332,533,2,332.16
2953,341,203,8,405.06
2954,1782,996,2,448.31
2955,80,907,7,333.75
2956,1015,175,9,460.17
2957,998,144,9,318.31
2958,857,409,1,159.26
2959,608,121,7,142.91
2960,603,738,5,457.65
2961,1071,331,10,166.73
2962,1822,381,10,193.55
2963,1332,170,3,377.97
2964,595,536,4,309.35
2965,1645,629,6,365.06
2966,1064,620,5,18.19
2967,967,474,4,332.65
2968,1918,339,3,49.7
2969,337,537,8,490.11
2970,21,326,7,99.12
2971,368,154,8,401.7
2972,138,6,5,359.43
2973,1437,193,4,201.34
2974,1422,97,9,62.14
2975,940,339,2,49.7
2976,126,640,8,273.88
2977,1218,161,2,123.43
2978,718,652,9,467.84
2979,1810,232,6,411.95
2980,1288,15,4,353.76
2981,563,292,7,457.15
2982,1197,747,5,291.68
2983,753,640,7,273.88
2984,1914,261,9,498.49
2985,1109,657,4,211.85
2986,159,607,3,199.98
2987,211,749,4,417.51
2988,574,183,5,272.01
2989,1155,105,3,278.08
2990,1633,535,10,179.02
2991,1321,785,7,169.21
2992,677,590,10,227.55
2993,1239,284,10,467.45
2994,1370,932,8,315.9
2995,429,173,1,19.37
2996,1605,238,4,152.19
2997,188,952,10,45.8
2998,301,147,3,425.62
2999,974,896,1,408.51
3000,663,80,1,460.1
3001,281,524,8,23.13
3002,872,681,8,210.84
3003,670,310,9,208.97
3004,1557,121,4,142.91
3005,1148,403,7,19.33
3006,1585,395,8,484.36
3007,728,320,9,289.53
3008,650,544,2,189.15
3009,1809,620,4,18.19
3010,1957,171,5,375.02
3011,1457,147,7,425.62
3012,1148,453,8,46.74
3013,1424,808,5,77.24
3014,1404,124,9,62.09
3015,1843,446,6,416.69
3016,365,26,6,160.77
3017,1752,478,6,26.63
3018,1492,435,4,479.32
3019,1264,574,4,51.25
3020,784,384,3,439.46
3021,1912,766,1,459.43
3022,402,453,6,46.74
3023,1078,200,1,219.59
3024,1201,318,6,423.43
3025,193,933,6,344.85
3026,1876,260,9,261.89
3027,1888,14,10,443.3
3028,560,35,5,498.08
3029,1315,491,7,442.89
3030,90,713,5,126.14
3031,562,641,1,477.53
3032,1989,586,1,159.73
3033,1768,736,8,478.72
3034,1245,648,8,116.71
3035,1005,178,8,434.09
3036,1536,896,9,408.51
3037,1654,107,1,275.07
3038,757,30,10,449.42
3039,1832,731,3,50.77
3040,1446,754,3,458.87
3041,1784,872,3,160.72
3042,170,430,2,296.49
3043,115,455,1,263.76
3044,644,100,9,427.19
3045,569,874,4,72.58
3046,1342,629,1,365.06
3047,682,858,6,400.75
3048,1839,727,3,403.86
3049,1855,601,6,71.3
3050,1058,15,7,353.76
3051,853,858,1,400.75
3052,134,198,9,39.13
3053,303,747,5,291.68
3054,172,177,8,18.42
3055,92,283,10,387.47
3056,407,706,9,274.5
3057,839,178,1,434.09
3058,638,281,9,99.35
3059,719,121,6,142.91
3060,955,582,2,478.54
3061,1160,953,8,80.58
3062,181,120,2,16.71
3063,374,748,2,102.11
3064,381,326,10,99.12
3065,1284,989,1,120.33
3066,1571,174,1,400.08
3067,446,654,6,146.28
3068,943,84,4,291.56
3069,631,858,4,400.75
3070,1531,774,3,9.68
3071,636,55,7,127.71
3072,1446,294,3,482.59
3073,572,144,10,318.31
3074,647,424,4,220.93
3075,1711,193,5,201.34
3076,1810,205,3,137.86
3077,605,266,8,23.17
3078,542,95,8,8.87
3079,728,593,6,467.21
3080,715,791,9,140.3
3081,921,850,3,260.42
3082,76,973,10,430.05
3083,790,160,9,384.08
3084,1165,216,7,156.57
3085,711,662,5,494.6
3086,425,351,9,473.26
3087,1130,850,5,260.42
3088,186,526,4,169.3
3089,529,224,8,300.41
3090,535,33,2,315.59
3091,1059,675,3,347.92
3092,974,144,8,318.31
3093,1202,331,6,166.73
3094,1155,387,10,366.16
3095,1846,35,6,498.08
3096,1437,108,6,278.5
3097,1781,923,1,341.59
3098,326,432,8,169.87
3099,686,345,2,114.58
3100,384,936,6,160.68
3101,628,167,8,417.28
3102,1120,191,1,482.54
3103,900,829,10,462.13
3104,935,608,10,469.78
3105,1423,446,7,416.69
3106,970,855,4,298.14
3107,518,741,6,269.16
3108,1231,346,8,455.15
3109,1390,411,5,82.92
3110,83,995,4,449.16
3111,1563,958,9,126.02
3112,221,432,7,169.87
3113,1586,276,10,206.96
3114,821,608,1,469.78
3115,336,525,3,181.7
3116,1889,308,10,165.57
3117,1977,715,9,74.37
3118,407,975,10,465.92
3119,1540,143,3,331.13
3120,1359,342,1,412.1
3121,1988,93,5,187.92
3122,1624,785,3,169.21
3123,1642,355,8,188.41
3124,811,170,8,377.97
3125,2,675,3,347.92
3126,411,905,3,167.01
3127,618,315,2,340.42
3128,379,242,4,123.73
3129,895,93,4,187.92
3130,316,702,9,70.83
3131,1732,795,6,357.99
3132,11,489,3,227.41
3133,706,103,8,6.76
3134,1127,704,7,68.04
3135,1432,218,8,277.44
3136,1369,386,8,172.77
3137,1447,249,2,454.66
3138,794,132,6,474.69
3139,1563,958,3,126.02
3140,819,792,6,181.13
3141,1840,290,7,194.57
3142,1223,404,9,461.16
3143,147,356,8,428.45
3144,1372,759,10,189.73
3145,56,228,10,472.32
3146,365,787,4,252.89
3147,756,371,6,36.46
3148,1027,843,1,416.5
3149,1251,614,7,495.35
3150,1874,80,4,460.1
3151,283,512,4,196.51
3152,91,217,5,278.97
3153,892,96,6,466.22
3154,787,670,3,203.41
3155,872,155,5,299.75
3156,638,397,8,330.08
3157,72,268,7,433.13
3158,368,168,7,473.3
3159,1398,530,2,401.57
3160,953,826,2,130.08
3161,710,703,2,93.34
3162,1344,884,7,223.48
3163,1646,827,1,395.59
3164,330,327,3,384.9
3165,1177,520,7,389.21
3166,1406,466,1,352.9
3167,996,670,7,203.41
3168,866,790,1,484.62
3169,621,436,5,55.89
3170,1520,650,2,342.19
3171,1237,827,8,395.59
3172,1029,382,8,229.59
3173,1459,344,9,442.7
3174,1991,374,2,392.7
3175,1609,184,7,326.82
